bar_time_utc,price_time_local,date,open,high,low,close,volume,barCount,average,tweet_count,labeled_count,unlabeled_count,bullish_count,bearish_count,sentiment_sum,sentiment_mean,labeled_sentiment_mean,return_1m,return_5m,forward_return_1m,forward_return_5m,hour
2020-03-26 21:58:00+00:00,2020-03-26 15:58:00,20200326  15:58:00,262.34,262.68,262.24,262.68,87,46,262.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015632744881231,0.0018306636155607,0.0003426222019184,-0.0006091061367444,15
2020-03-26 22:13:00+00:00,2020-03-26 16:13:00,20200326  16:13:00,261.59,261.64,261.59,261.62,12,7,261.603,3.0,2.0,1.0,0.0,2.0,-2.0,-0.6666666666666666,-1.0,7.64525993883769e-05,-0.0002292876796087,0.0008409143031877,0.000420457151594,16
2020-03-26 23:32:00+00:00,2020-03-26 17:32:00,20200326  17:32:00,261.33,261.75,261.31,261.69,66,42,261.58,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0011094108645754,-0.0010306917086577,3.8213152967259134e-05,-0.0007260499063778,17
2020-03-27 12:19:00+00:00,2020-03-27 06:19:00,20200327  06:19:00,253.73,254.01,253.73,253.96,610,140,253.93,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0009064753872227,0.0031996839818289,0.0009844069932272,0.0011419121121436,6
2020-04-06 13:14:00+00:00,2020-04-06 07:14:00,20200406  07:14:00,257.6,257.79,257.6,257.78,79,30,257.74,4.0,4.0,0.0,3.0,1.0,2.0,0.5,0.5,0.0005045604502231,0.0006987577639749,0.0006594770734735,0.0014353324540306,7
2020-04-06 13:15:00+00:00,2020-04-06 07:15:00,20200406  07:15:00,257.79,257.97,257.75,257.95,368,107,257.84,4.0,1.0,3.0,0.0,1.0,-1.0,-0.25,-1.0,0.0006594770734735,0.0005818463925522,0.0003101376235703,0.0010854816824967,7
2020-04-17 14:12:00+00:00,2020-04-17 08:12:00,20200417  08:12:00,285.18,285.33,284.92,284.96,3338,1433,285.119,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-0.0007714425976577,-0.0004209344745335,-0.0023161145423917,-0.0043514879281301,8
2020-03-31 15:25:00+00:00,2020-03-31 09:25:00,20200331  09:25:00,262.01,262.35,261.92,262.23,1832,1032,262.218,4.0,1.0,3.0,1.0,0.0,1.0,0.25,1.0,0.0008778625954199,-0.0002668699961875,0.0005720169317011,0.0033558326659801,9
2020-03-31 15:26:00+00:00,2020-03-31 09:26:00,20200331  09:26:00,262.22,262.43,262.15,262.38,1847,918,262.299,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0005720169317011,0.0003812719231357,0.0006860278984679,0.0018675203902736,9
2020-04-13 16:29:00+00:00,2020-04-13 10:29:00,20200413  10:29:00,274.31,274.31,274.15,274.17,1062,600,274.222,3.0,3.0,0.0,1.0,2.0,-1.0,-0.3333333333333333,-0.3333333333333333,-0.0004374931641693,-0.0016022723134627,-0.0011671590618959,-0.0019331071962651,10
